DATE,USEPUINDXD
2007-04-09,30.26000
2007-04-16,37.84000
2007-04-23,65.03000
2007-04-30,32.94000
2007-05-07,72.37000
2007-05-14,45.60000
2007-05-21,115.74000
2007-05-28,16.53000
2007-06-04,30.60000
2007-06-11,70.79000
2007-06-18,49.18000
2007-06-25,21.46000
2007-07-02,47.75000
2007-07-09,85.37000
2007-07-16,22.11000
2007-07-23,36.68000
2007-07-30,38.67000
2007-08-06,72.16000
2007-08-13,76.72000
2007-08-20,140.85000
2007-08-27,47.77000
2007-09-03,97.78000
2007-09-10,63.14000
2007-09-17,159.46000
2007-09-24,48.70000
2007-10-01,69.22000
2007-10-08,41.78000
2007-10-15,87.39000
2007-10-22,56.91000
2007-10-29,92.29000
2007-11-05,50.29000
2007-11-12,28.81000
2007-11-19,65.07000
2007-11-26,49.97000
2007-12-03,83.23000
2007-12-10,65.19000
2007-12-17,90.90000
2007-12-24,73.96000
2007-12-31,127.28000
2008-01-07,81.57000
2008-01-14,118.27000
2008-01-21,155.74000
2008-01-28,287.54000
2008-02-04,185.99000
2008-02-11,208.67000
2008-02-18,76.20000
2008-02-25,107.27000
2008-03-03,89.06000
2008-03-10,35.62000
2008-03-17,146.24000
2008-03-24,72.04000
2008-03-31,76.00000
2008-04-07,89.09000
2008-04-14,79.50000
2008-04-21,149.86000
2008-04-28,88.62000
2008-05-05,77.59000
2008-05-12,98.62000
2008-05-19,72.05000
2008-05-26,69.22000
2008-06-02,175.25000
2008-06-09,64.46000
2008-06-16,82.24000
2008-06-23,171.46000
2008-06-30,84.01000
2008-07-07,82.22000
2008-07-14,49.10000
2008-07-21,86.14000
2008-07-28,43.06000
2008-08-04,79.26000
2008-08-11,86.48000
2008-08-18,70.39000
2008-08-25,87.11000
2008-09-01,58.10000
2008-09-08,158.30000
2008-09-15,94.73000
2008-09-22,185.58000
2008-09-29,333.55000
2008-10-06,361.39000
2008-10-13,147.34000
2008-10-20,179.65000
2008-10-27,239.75000
2008-11-03,231.23000
2008-11-10,124.08000
2008-11-17,195.75000
2008-11-24,623.45000
2008-12-01,228.11000
2008-12-08,147.36000
2008-12-15,164.55000
2008-12-22,77.54000
2008-12-29,121.70000
2009-01-05,184.03000
2009-01-12,242.77000
2009-01-19,215.51000
2009-01-26,194.28000
2009-02-02,205.61000
2009-02-09,216.89000
2009-02-16,188.06000
2009-02-23,186.27000
2009-03-02,214.22000
2009-03-09,358.83000
2009-03-16,145.65000
2009-03-23,277.26000
2009-03-30,204.00000
2009-04-06,148.50000
2009-04-13,117.97000
2009-04-20,106.35000
2009-04-27,98.97000
2009-05-04,130.36000
2009-05-11,74.34000
2009-05-18,84.97000
2009-05-25,145.49000
2009-06-01,111.67000
2009-06-08,92.38000
2009-06-15,109.84000
2009-06-22,109.85000
2009-06-29,90.88000
2009-07-06,173.43000
2009-07-13,183.76000
2009-07-20,151.49000
2009-07-27,68.67000
2009-08-03,129.03000
2009-08-10,149.18000
2009-08-17,74.75000
2009-08-24,84.65000
2009-08-31,49.01000
2009-09-07,180.44000
2009-09-14,70.08000
2009-09-21,72.42000
2009-09-28,109.54000
2009-10-05,42.01000
2009-10-12,54.33000
2009-10-19,82.90000
2009-10-26,108.78000
2009-11-02,63.75000
2009-11-09,99.70000
2009-11-16,74.62000
2009-11-23,136.98000
2009-11-30,158.42000
2009-12-07,155.63000
2009-12-14,103.97000
2009-12-21,177.90000
2009-12-28,133.63000
2010-01-04,150.35000
2010-01-11,103.54000
2010-01-18,99.53000
2010-01-25,339.49000
2010-02-01,206.51000
2010-02-08,74.59000
2010-02-15,196.46000
2010-02-22,116.03000
2010-03-01,113.20000
2010-03-08,104.24000
2010-03-15,89.34000
2010-03-22,121.97000
2010-03-29,91.31000
2010-04-05,94.44000
2010-04-12,79.97000
2010-04-19,78.40000
2010-04-26,163.65000
2010-05-03,67.00000
2010-05-10,193.88000
2010-05-17,78.19000
2010-05-24,105.35000
2010-05-31,221.30000
2010-06-07,116.92000
2010-06-14,103.20000
2010-06-21,104.25000
2010-06-28,139.45000
2010-07-05,255.93000
2010-07-12,185.84000
2010-07-19,192.93000
2010-07-26,136.59000
2010-08-02,168.93000
2010-08-09,149.17000
2010-08-16,177.94000
2010-08-23,146.06000
2010-08-30,235.20000
2010-09-06,364.92000
2010-09-13,260.50000
2010-09-20,235.79000
2010-09-27,250.43000
2010-10-04,201.85000
2010-10-11,255.23000
2010-10-18,268.65000
2010-10-25,350.64000
2010-11-01,204.39000
2010-11-08,126.60000
2010-11-15,186.60000
2010-11-22,150.98000
2010-11-29,216.80000
2010-12-06,156.81000
2010-12-13,193.55000
2010-12-20,147.51000
2010-12-27,167.35000
2011-01-03,179.94000
2011-01-10,142.87000
2011-01-17,152.80000
2011-01-24,160.06000
2011-01-31,114.06000
2011-02-07,139.94000
2011-02-14,185.50000
2011-02-21,119.66000
2011-02-28,84.82000
2011-03-07,141.02000
2011-03-14,193.87000
2011-03-21,134.17000
2011-03-28,182.28000
2011-04-04,103.52000
2011-04-11,119.37000
2011-04-18,149.96000
2011-04-25,118.44000
2011-05-02,145.49000
2011-05-09,104.29000
2011-05-16,123.56000
2011-05-23,121.54000
2011-05-30,40.03000
2011-06-06,107.05000
2011-06-13,122.06000
2011-06-20,201.65000
2011-06-27,108.71000
2011-07-04,100.21000
2011-07-11,250.81000
2011-07-18,99.15000
2011-07-25,338.91000
2011-08-01,329.02000
2011-08-08,476.87000
2011-08-15,253.66000
2011-08-22,232.55000
2011-08-29,178.83000
2011-09-05,281.88000
2011-09-12,157.25000
2011-09-19,247.22000
2011-09-26,273.93000
2011-10-03,171.61000
2011-10-10,136.10000
2011-10-17,88.96000
2011-10-24,99.31000
2011-10-31,106.27000
2011-11-07,65.81000
2011-11-14,186.38000
2011-11-21,175.43000
2011-11-28,120.85000
2011-12-05,180.69000
2011-12-12,270.45000
2011-12-19,235.34000
2011-12-26,255.97000
2012-01-02,217.29000
2012-01-09,126.95000
2012-01-16,128.39000
2012-01-23,158.58000
2012-01-30,125.16000
2012-02-06,153.87000
2012-02-13,91.89000
2012-02-20,128.48000
2012-02-27,87.58000
2012-03-05,74.99000
2012-03-12,130.28000
2012-03-19,105.58000
2012-03-26,135.98000
2012-04-02,71.20000
2012-04-09,87.04000
2012-04-16,78.95000
2012-04-23,61.67000
2012-04-30,111.81000
2012-05-07,164.79000
2012-05-14,124.65000
2012-05-21,206.00000
2012-05-28,80.70000
2012-06-04,173.04000
2012-06-11,160.88000
2012-06-18,191.92000
2012-06-25,167.88000
2012-07-02,147.52000
2012-07-09,142.06000
2012-07-16,212.41000
2012-07-23,157.65000
2012-07-30,166.93000
2012-08-06,143.81000
2012-08-13,177.44000
2012-08-20,110.74000
2012-08-27,118.65000
2012-09-03,134.67000
2012-09-10,125.36000
2012-09-17,112.47000
2012-09-24,203.28000
2012-10-01,178.17000
2012-10-08,130.89000
2012-10-15,197.95000
2012-10-22,155.59000
2012-10-29,235.95000
2012-11-05,225.43000
2012-11-12,188.45000
2012-11-19,203.57000
2012-11-26,212.05000
2012-12-03,174.34000
2012-12-10,166.13000
2012-12-17,230.80000
2012-12-24,236.44000
2012-12-31,249.99000
2013-01-07,242.97000
2013-01-14,170.10000
2013-01-21,332.22000
2013-01-28,103.21000
2013-02-04,154.01000
2013-02-11,75.91000
2013-02-18,136.77000
2013-02-25,267.23000
2013-03-04,160.70000
2013-03-11,117.47000
2013-03-18,115.79000
2013-03-25,178.57000
2013-04-01,104.12000
2013-04-08,64.04000
2013-04-15,138.99000
2013-04-22,64.71000
2013-04-29,107.23000
2013-05-06,68.88000
2013-05-13,51.80000
2013-05-20,76.24000
2013-05-27,87.19000
2013-06-03,85.84000
2013-06-10,76.66000
2013-06-17,108.54000
2013-06-24,79.15000
2013-07-01,78.43000
2013-07-08,153.37000
2013-07-15,75.52000
2013-07-22,177.90000
2013-07-29,133.04000
2013-08-05,65.12000
2013-08-12,80.69000
2013-08-19,136.62000
2013-08-26,124.03000
2013-09-02,137.60000
2013-09-09,59.96000
2013-09-16,149.94000
2013-09-23,105.52000
2013-09-30,156.80000
2013-10-07,135.95000
2013-10-14,317.57000
2013-10-21,10.92000
2013-10-28,87.68000
2013-11-04,146.15000
2013-11-11,179.62000
2013-11-18,98.11000
2013-11-25,138.46000
2013-12-02,115.32000
2013-12-09,67.72000
2013-12-16,100.86000
2013-12-23,75.16000
2013-12-30,86.24000
2014-01-06,121.14000
2014-01-13,100.01000
2014-01-20,118.21000
2014-01-27,75.34000
2014-02-03,77.68000
2014-02-10,67.15000
2014-02-17,78.93000
2014-02-24,130.38000
2014-03-03,59.55000
2014-03-10,78.46000
2014-03-17,76.93000
2014-03-24,73.83000
2014-03-31,45.06000
2014-04-07,83.61000
2014-04-14,160.58000
2014-04-21,61.87000
2014-04-28,86.12000
2014-05-05,82.21000
2014-05-12,77.42000
2014-05-19,53.82000
2014-05-26,32.79000
2014-06-02,75.40000
2014-06-09,66.76000
2014-06-16,55.79000
2014-06-23,107.54000
2014-06-30,43.97000
2014-07-07,61.40000
2014-07-14,124.54000
2014-07-21,67.14000
2014-07-28,49.75000
2014-08-04,131.99000
2014-08-11,94.95000
2014-08-18,34.34000
2014-08-25,54.94000
2014-09-01,102.15000
2014-09-08,23.52000
2014-09-15,132.42000
2014-09-22,124.77000
2014-09-29,41.79000
2014-10-06,135.43000
2014-10-13,42.04000
2014-10-20,45.57000
2014-10-27,68.48000
2014-11-03,64.42000
2014-11-10,45.75000
2014-11-17,151.19000
2014-11-24,78.87000
2014-12-01,37.22000
2014-12-08,53.77000
2014-12-15,32.39000
2014-12-22,81.46000
2014-12-29,108.66000
2015-01-05,90.66000
2015-01-12,99.54000
2015-01-19,72.54000
2015-01-26,54.50000
2015-02-02,79.45000
2015-02-09,87.49000
2015-02-16,37.41000
2015-02-23,76.09000
2015-03-02,91.47000
2015-03-09,63.31000
2015-03-16,53.97000
2015-03-23,108.15000
2015-03-30,74.41000
2015-04-06,56.30000
2015-04-13,77.54000
2015-04-20,51.68000
2015-04-27,35.03000
2015-05-04,27.02000
2015-05-11,106.86000
2015-05-18,65.23000
2015-05-25,41.75000
2015-06-01,33.34000
2015-06-08,150.67000
2015-06-15,52.50000
2015-06-22,64.15000
2015-06-29,78.50000
2015-07-06,100.06000
2015-07-13,79.98000
2015-07-20,46.59000
2015-07-27,35.53000
2015-08-03,88.27000
2015-08-10,82.73000
2015-08-17,26.30000
2015-08-24,152.98000
2015-08-31,113.96000
2015-09-07,119.62000
2015-09-14,88.46000
2015-09-21,87.15000
2015-09-28,41.68000
2015-10-05,48.01000
2015-10-12,112.89000
2015-10-19,51.91000
2015-10-26,75.05000
2015-11-02,32.86000
2015-11-09,60.61000
2015-11-16,91.65000
2015-11-23,13.92000
2015-11-30,61.99000
2015-12-07,50.85000
2015-12-14,56.77000
2015-12-21,79.05000
2015-12-28,106.39000
2016-01-04,106.94000
2016-01-11,65.10000
2016-01-18,71.03000
2016-01-25,55.72000
2016-02-01,183.20000
2016-02-08,88.26000
2016-02-15,67.33000
2016-02-22,55.88000
2016-02-29,65.74000
2016-03-07,59.99000
2016-03-14,54.04000
2016-03-21,89.85000
2016-03-28,105.86000
2016-04-04,38.89000
2016-04-11,101.11000
2016-04-18,63.08000
2016-04-25,59.83000
2016-05-02,72.72000
2016-05-09,59.73000
2016-05-16,82.79000
2016-05-23,141.68000
2016-05-30,35.86000
2016-06-06,136.57000
2016-06-13,60.21000
2016-06-20,94.78000
2016-06-27,254.28000
2016-07-04,84.51000
2016-07-11,93.07000
2016-07-18,112.79000
2016-07-25,78.34000
2016-08-01,74.99000
2016-08-08,108.83000
2016-08-15,91.36000
2016-08-22,39.89000
2016-08-29,87.44000
2016-09-05,145.01000
2016-09-12,39.54000
2016-09-19,74.44000
2016-09-26,30.74000
2016-10-03,78.99000
2016-10-10,15.20000
2016-10-17,115.14000
2016-10-24,58.65000
2016-10-31,95.82000
2016-11-07,74.75000
2016-11-14,263.29000
2016-11-21,94.21000
2016-11-28,96.79000
2016-12-05,113.93000
2016-12-12,99.45000
2016-12-19,91.47000
2016-12-26,155.98000
2017-01-02,242.04000
2017-01-09,121.76000
2017-01-16,114.17000
2017-01-23,154.77000
2017-01-30,115.06000
2017-02-06,150.83000
2017-02-13,77.85000
2017-02-20,66.08000
2017-02-27,117.37000
2017-03-06,104.29000
2017-03-13,56.50000
2017-03-20,161.69000
2017-03-27,83.12000
2017-04-03,115.76000
2017-04-10,118.06000
2017-04-17,119.99000
2017-04-24,144.04000
2017-05-01,97.49000
2017-05-08,113.15000
2017-05-15,169.44000
2017-05-22,83.62000
2017-05-29,50.67000
2017-06-05,274.58000
2017-06-12,98.63000
2017-06-19,75.30000
2017-06-26,44.92000
2017-07-03,101.66000
2017-07-10,92.94000
2017-07-17,92.60000
2017-07-24,305.98000
2017-07-31,80.96000
2017-08-07,96.65000
2017-08-14,88.94000
2017-08-21,60.63000
2017-08-28,80.49000
2017-09-04,78.97000
2017-09-11,94.13000
2017-09-18,68.55000
2017-09-25,105.42000
2017-10-02,75.31000
2017-10-09,42.94000
2017-10-16,98.42000
2017-10-23,136.20000
2017-10-30,64.62000
2017-11-06,92.35000
2017-11-13,134.97000
2017-11-20,79.50000
2017-11-27,31.11000
2017-12-04,101.07000
2017-12-11,81.46000
2017-12-18,94.77000
2017-12-25,101.81000
2018-01-01,178.30000
2018-01-08,77.28000
2018-01-15,272.42000
2018-01-22,110.72000
2018-01-29,85.23000
2018-02-05,145.79000
2018-02-12,80.89000
2018-02-19,53.44000
2018-02-26,68.60000
2018-03-05,148.37000
2018-03-12,107.40000
2018-03-19,74.64000
2018-03-26,89.77000
2018-04-02,167.71000
2018-04-09,275.14000
2018-04-16,65.26000
2018-04-23,66.91000
2018-04-30,86.67000
2018-05-07,96.74000
2018-05-14,127.21000
2018-05-21,87.84000
2018-05-28,49.45000
2018-06-04,80.79000
2018-06-11,138.36000
2018-06-18,79.32000
2018-06-25,63.53000
2018-07-02,80.26000
2018-07-09,110.48000
2018-07-16,89.31000
2018-07-23,78.59000
2018-07-30,153.38000
2018-08-06,112.91000
2018-08-13,88.52000
2018-08-20,45.18000
2018-08-27,108.44000
2018-09-03,115.11000
2018-09-10,47.25000
2018-09-17,100.71000
2018-09-24,89.13000
2018-10-01,166.69000
2018-10-08,112.49000
2018-10-15,85.80000
2018-10-22,89.49000
2018-10-29,64.23000
2018-11-05,90.47000
2018-11-12,42.33000
2018-11-19,10.92000
2018-11-26,168.44000
2018-12-03,158.49000
2018-12-10,71.08000
2018-12-17,101.75000
2018-12-24,141.79000
2018-12-31,149.82000
2019-01-07,148.61000
2019-01-14,223.58000
2019-01-21,216.29000
2019-01-28,73.71000
2019-02-04,216.31000
2019-02-11,59.53000
2019-02-18,57.35000
2019-02-25,84.03000
2019-03-04,71.01000
2019-03-11,161.35000
2019-03-18,77.23000
2019-03-25,69.27000
2019-04-01,117.34000
2019-04-08,58.07000
2019-04-15,76.25000
2019-04-22,78.68000
2019-04-29,97.53000
2019-05-06,93.78000
2019-05-13,94.65000
2019-05-20,95.08000
2019-05-27,102.04000
2019-06-03,72.86000
2019-06-10,162.10000
2019-06-17,82.16000
2019-06-24,92.75000
2019-07-01,174.62000
2019-07-08,72.06000
2019-07-15,72.19000
2019-07-22,75.32000
2019-07-29,86.97000
2019-08-05,83.03000
2019-08-12,109.59000
2019-08-19,144.84000
2019-08-26,267.98000
2019-09-02,229.98000
2019-09-09,65.84000
2019-09-16,67.24000
2019-09-23,134.52000
2019-09-30,113.00000
2019-10-07,137.56000
2019-10-14,108.55000
2019-10-21,57.74000
2019-10-28,28.94000
2019-11-04,75.66000
2019-11-11,101.72000
2019-11-18,19.85000
2019-11-25,41.17000
2019-12-02,86.08000
2019-12-09,130.15000
2019-12-16,79.66000
2019-12-23,110.91000
2019-12-30,101.31000
2020-01-06,147.96000
2020-01-13,124.82000
2020-01-20,96.05000
2020-01-27,22.25000
2020-02-03,124.15000
2020-02-10,111.39000
2020-02-17,82.54000
2020-02-24,88.73000
2020-03-02,153.53000
2020-03-09,276.24000
2020-03-16,323.71000
2020-03-23,572.94000
2020-03-30,361.46000
2020-04-06,605.38000
2020-04-13,638.81000
2020-04-20,618.66000
2020-04-27,642.66000
2020-05-04,449.38000
2020-05-11,527.36000
2020-05-18,511.62000
2020-05-25,462.96000
2020-06-01,226.80000
2020-06-08,318.64000
2020-06-15,300.34000
2020-06-22,259.55000
2020-06-29,301.58000
2020-07-06,389.20000
2020-07-13,212.54000
2020-07-20,430.14000
2020-07-27,521.96000
2020-08-03,271.04000
2020-08-10,388.62000
2020-08-17,350.55000
2020-08-24,186.90000
2020-08-31,169.10000
2020-09-07,491.37000
2020-09-14,270.62000
2020-09-21,177.56000
2020-09-28,189.79000
2020-10-05,273.84000
2020-10-12,289.70000
2020-10-19,249.35000
2020-10-26,294.62000
2020-11-02,418.93000
2020-11-09,254.34000
2020-11-16,254.24000
2020-11-23,415.59000
2020-11-30,156.15000
2020-12-07,269.89000
2020-12-14,186.91000
2020-12-21,246.79000
2020-12-28,217.47000
2021-01-04,233.30000
2021-01-11,308.70000
2021-01-18,159.60000
2021-01-25,241.85000
2021-02-01,144.04000
2021-02-08,232.61000
2021-02-15,152.79000
2021-02-22,132.30000
2021-03-01,257.79000
2021-03-08,328.48000
2021-03-15,206.85000
2021-03-22,275.36000
2021-03-29,177.66000
2021-04-05,181.60000
2021-04-12,69.60000
2021-04-19,92.00000
2021-04-26,84.99000
2021-05-03,297.27000
2021-05-10,168.80000
2021-05-17,128.94000
2021-05-24,183.43000
2021-05-31,74.69000
2021-06-07,111.43000
2021-06-14,117.23000
2021-06-21,174.11000
2021-06-28,168.47000
2021-07-05,144.78000
2021-07-12,144.11000
2021-07-19,103.99000
2021-07-26,125.45000
2021-08-02,124.58000
2021-08-09,134.96000
2021-08-16,131.18000
2021-08-23,177.96000
2021-08-30,77.75000
2021-09-06,222.33000
2021-09-13,209.02000
2021-09-20,159.31000
2021-09-27,243.51000
2021-10-04,148.03000
2021-10-11,85.57000
2021-10-18,159.77000
2021-10-25,102.62000
2021-11-01,136.17000
2021-11-08,363.38000
2021-11-15,107.90000
2021-11-22,92.12000
2021-11-29,103.80000
2021-12-06,90.05000
2021-12-13,214.47000
2021-12-20,118.72000
2021-12-27,179.41000
2022-01-03,146.60000
2022-01-10,120.25000
2022-01-17,174.94000
2022-01-24,273.48000
2022-01-31,184.81000
2022-02-07,97.27000
2022-02-14,201.81000
2022-02-21,114.20000
2022-02-28,167.06000
2022-03-07,164.70000
2022-03-14,222.54000
2022-03-21,239.83000
2022-03-28,322.10000
2022-04-04,115.67000
2022-04-11,241.25000
2022-04-18,93.03000
2022-04-25,126.90000
2022-05-02,99.33000
2022-05-09,97.81000
2022-05-16,124.37000
2022-05-23,135.77000
2022-05-30,82.99000
2022-06-06,127.27000
2022-06-13,95.37000
2022-06-20,165.42000
2022-06-27,140.94000
2022-07-04,309.83000
2022-07-11,200.30000
2022-07-18,182.94000
2022-07-25,120.62000
2022-08-01,141.32000
2022-08-08,227.88000
2022-08-15,145.63000
2022-08-22,169.02000
2022-08-29,97.52000
2022-09-05,158.69000
2022-09-12,162.37000
2022-09-19,65.09000
2022-09-26,85.96000
2022-10-03,146.03000
2022-10-10,181.40000
2022-10-17,129.16000
2022-10-24,168.29000
2022-10-31,161.13000
2022-11-07,245.52000
2022-11-14,215.52000
2022-11-21,122.23000
2022-11-28,183.05000
2022-12-05,187.14000
2022-12-12,169.70000
2022-12-19,87.27000
2022-12-26,170.29000
2023-01-02,185.33000
2023-01-09,152.46000
2023-01-16,166.40000
2023-01-23,326.16000
2023-01-30,190.98000
2023-02-06,219.03000
2023-02-13,70.05000
2023-02-20,88.82000
2023-02-27,130.62000
2023-03-06,88.74000
2023-03-13,226.43000
2023-03-20,158.68000
2023-03-27,141.81000
2023-04-03,150.38000
2023-04-10,116.65000
2023-04-17,51.34000
2023-04-24,149.57000
2023-05-01,435.03000
2023-05-08,311.34000
2023-05-15,99.10000
2023-05-22,398.71000
2023-05-29,80.39000
2023-06-05,133.01000
2023-06-12,204.38000
2023-06-19,277.07000
2023-06-26,150.90000
2023-07-03,65.32000
2023-07-10,39.18000
2023-07-17,155.95000
2023-07-24,105.67000
2023-07-31,81.20000
2023-08-07,59.36000
2023-08-14,238.74000
2023-08-21,133.91000
